Q96I99	1.7763016e+10
P31749	1.6922442e+09
O00622	6.1013748e+09
Q9H0E2	1.4327622e+09
P20933	1.169203e+09
P40222	1.3238596e+10
Q9NQT5	5.4240972e+08
Q9NZL4	3.78796e+08
Q9NZL9	3.736795e+09
P23919	3.3317903e+09
Q9BUF5	2.8379518e+10
A6NJA2	1.7937469e+10
P56377	2.0745475e+08
Q9HBM1	63937497
Q9NZZ3	4.0519719e+09
P0C0S5	1.5936105e+10
P07711	3.2344614e+09
P02545	2.2527579e+12
P17050	1.0743482e+09
P40429	3.2217955e+10
Q13838	1.5699374e+10
Q00403	7.2600826e+08
B1ANH1	1.6290269e+10
P40121	5.27011e+10
P05386	1.2029703e+11
P05387	1.2280855e+11
P78347	3.7323163e+08
P05388	6.969031e+10
Q9UJ70	1.1245824e+10
Q15165	8.3794875e+08
P52272	2.6022392e+11
Q15369	6.590793e+09
Q15366	3.9158863e+10
Q9BVL2	6.7016174e+09
Q9H814	5.1318429e+08
P29401	3.3017515e+11
Q13907	9.5814482e+08
P39023	3.2389475e+10
P35241	5.8696472e+10
O75439	8.5186402e+08
P43034	1.8114277e+09
P08621	3.9719254e+10
Q9NVP1	4.689046e+09
A6NDG6	6.0392722e+08
P62805	7.3663992e+10
P17931	5.3996778e+10
Q13011	3.9996372e+09
O75380	4.6878617e+08
O75381	1.313547e+09
P60520	1.8284738e+08
P23229	1.8202091e+09
P18077	4.436761e+09
P62714	3.9814672e+09
O75940	1.7825282e+09
O75947	5.2183512e+09
Q15181	6.9219797e+10
P17844	1.8674038e+10
B7Z4Q3	1.3884812e+10
Q2TAY7	5.4511488e+08
Q92522	1.9423817e+09
Q13126	5.22603e+09
Q9H9H4	2.1271551e+09
O43242	2.4617342e+10
Q13123	2.926363e+08
O43795	8.3064519e+08
P53634	3.5304631e+10
Q14108	4.7393265e+08
Q02878	7.516203e+10
P27448	4.574307e+09
P16152	3.8179051e+10
Q9UNX3	2.532191e+09
Q16851	2.9610309e+10
P99999	4.52351e+09
P19474	5.7322796e+08
P06865	4.9578034e+09
Q9HAB8	1.2574386e+09
O75367	1.6537118e+10
P26641	7.3128665e+10
Q16527	5.0147565e+09
Q99460	6.2754092e+09
O75369	3.6485439e+10
P26885	4.8000264e+08
Q9UDT6	2.3680414e+09
O14782	8.8943078e+08
Q9NUU7	8.7971364e+09
P67870	6.3877236e+09
Q13347	2.00581e+10
Q96KG9	9.3364667e+08
P49411	2.6946876e+10
P16083	9.2058076e+08
P23588	9.2253626e+10
P49419	1.7350396e+09
P21980	5.6131999e+09
P62495	3.8583353e+10
Q9NYU2	1.0524677e+09
Q9BY32	1.2281373e+10
P36639	2.5751901e+09
Q96FZ7	6.9137908e+08
P49770	1.0483674e+09
P25205	3.2681611e+09
P62140	8.976494e+08
O95630	3.537342e+08
Q96B97	2.8118694e+10
Q9H0B6	2.7872993e+09
Q9BYN0	2.4960316e+09
Q5RKV6	9.3230894e+08
P10644	2.9163548e+10
P48556	3.7315324e+09
P45877	1.4823001e+09
O95747	8.9726013e+09
P69905	1.2576794e+09
P05062	8.4254858e+08
P16520	1.4080416e+10
O00273	2.0392159e+09
P37837	1.4810761e+11
P17066	3.2771141e+11
P49959	3.8775702e+09
P48426	7.2426174e+08
P29279	2.4918554e+09
Q01813	2.8757114e+10
P56545	1.2289976e+09
Q9Y2Z0	2.4595966e+10
D6RF12	7.0639997e+09
O76031	2.2862431e+09
O95336	3.3209693e+09
O60814	1.7330952e+11
P09497	2.3252612e+10
Q15370	2.3367216e+10
Q9P0L0	6.7824062e+08
Q9Y617	2.8235665e+09
Q08752	2.8322696e+09
Q01105	1.0486404e+11
Q08170	4.4976281e+09
Q92733	7.5216256e+08
Q92734	5.6596988e+10
O00506	6.0777475e+09
P16989	9.9591732e+09
Q9UKM9	3.9911483e+10
O43924	5.0854448e+08
O43920	4.9981898e+08
P08708	1.5582154e+10
P29692	8.6781999e+11
B7Z800	4.4902357e+08
O75390	2.8953009e+09
O75396	4.3255693e+09
P09038	2.0155061e+09
O75886	3.1216367e+10
P23219	1.4550304e+09
P61769	4.8517139e+09
Q99988	6.0497422e+09
P68431	8.1696931e+10
P27695	3.1583041e+09
O75955	9.1788257e+08
P17858	1.8482853e+09
Q14353	1.7522146e+09
Q9H7Z7	2.3914868e+09
Q9H173	1.1751475e+09
P41208	5.3318271e+08
O43252	5.596898e+08
P42771	1.1968276e+09
Q09028	4.0044835e+09
P14174	8.8753381e+10
P20618	1.082396e+10
P54886	9.6049507e+09
Q13131	7.1401271e+08
P28838	3.9484592e+10
P23368	1.5501112e+09
E9PB61	8.5314517e+09
P10606	9.5907551e+09
P46783	6.9712236e+09
P46782	8.5095479e+09
P46781	5.6707985e+10
P61952	1.4995606e+08
P61956	1.2923212e+10
O95400	8.269976e+08
B4DWS4	2.1641072e+09
P04632	3.3092361e+10
O75175	7.728783e+08
Q16864	4.2818952e+09
Q99459	8.0112956e+09
Q8WUW1	1.2438788e+09
P40939	2.3013626e+10
P35579	1.0590648e+12
P31943	4.3529115e+10
P31942	8.6506425e+10
P31947	4.499159e+10
P31946	1.8114004e+11
E9PCM7	2.3968115e+09
O15400	5.6660417e+08
P31949	3.3338104e+11
P31948	7.9118782e+10
