Adherens junction	0
Adipocytokine signaling pathway	0
Aldosterone-regulated sodium reabsorption	0
Alzheimer's disease	0
Amino acid metabolism	0.052071346
Amyotrophic lateral sclerosis (ALS)	0
Antigen processing and presentation	0
Apoptosis	0
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0
Axon guidance	0
B cell receptor signaling pathway	0
Bacterial chemotaxis	0
Bacterial invasion of epithelial cells	0
Bacterial motility proteins	0
Bacterial secretion system	0
Bacterial toxins	0
Basal transcription factors	0.00080991306
Base excision repair	0
Bile secretion	0
Biosynthesis of other secondary metabolites	7.9521229e-05
Butanoate metabolism	0.0014108276
CAM ligands	0
Calcium signaling pathway	0.00026644793
Carbohydrate metabolism	0.01534781
Carbon fixation in photosynthetic organisms	2.9182213e-05
Cardiac muscle contraction	0
Cell adhesion molecules (CAMs)	0
Cell cycle	0.0037502566
Cell wall	0.01504551
Cellular antigens	9.5248371e-05
Chaperones and folding catalysts	0.067590296
Chemokine signaling pathway	0
Chromosome-related	0.011857187
Circadian rhythm	0
Cofactor biosynthesis	0.003700098
Collecting duct acid secretion	0
Complement and coagulation cascades	0
Cytochrome P450	0
Cytokine receptors	0
Cytokine-cytokine receptor interaction	0
Cytokines	0
Cytoskeleton proteins	0.0011415628
Cytosolic DNA-sensing pathway	0
DNA repair and recombination proteins	0.0066405924
DNA replication	0
DNA replication complex	0.0016411419
DNA replication control	0.00040031217
Dorso-ventral axis formation	0
ECM-receptor interaction	0
Endocrine and other factor-regulated calcium reabsorption	0
Endocytosis	0.0042721405
Enzyme-linked receptors	0
Epstein-Barr virus infection	0
ErbB signaling pathway	0
Fat digestion and absorption	0
Fc epsilon RI signaling pathway	0
Fc gamma R-mediated phagocytosis	0
Focal adhesion	0
FoxO signaling pathway	0
G protein-coupled receptors	0
GABAergic synapse	0
GTP-binding signaling proteins	0.0023600888
Gap junction	0
Glutamatergic synapse	0
Glycan binding proteins	3.1162953e-05
Glycan metabolism	0.0029021435
Glycolysis	0.18838692
HIF-1 signaling pathway	0
HTLV-I infection	0
Hedgehog signaling pathway	0
Hemoglobin	0
Hepatitis C	0
Herpes simplex infection	0
Hippo signaling pathway	4.5499865e-05
Homologous recombination	8.3440177e-05
Huntington's disease	0
Hypertrophic cardiomyopathy (HCM)	0
Influenza A	0
Insulin secretion	0
Insulin signaling pathway	0
Intestinal immune network for IgA production	0
Ion channels	0.00011619496
Jak-STAT signaling pathway	3.8796211e-05
Legionellosis	0
Leukocyte transendothelial migration	0
Lipid and steroid metabolism	0.033864783
Long-term potentiation	0
Lysosome	0
MAPK signaling pathway	0.0029195307
Measles	0
Meiosis	0.00041115005
Methane metabolism	0.00030164011
MicroRNAs in cancer	0
Mineral absorption	0
Mismatch repair	0.00011097299
NF-kappa B signaling pathway	0
NOD-like receptor signaling pathway	0
Natural killer cell mediated cytotoxicity	0
Neuroactive ligand-receptor interaction	0
Neurotrophin signaling pathway	0
Non-coding RNAs	0
Non-homologous end-joining	0
Non-small cell lung cancer	0
Not mapped	0.14588656
Notch signaling pathway	0
Nucleotide excision repair	0
Olfactory transduction	0
Oocyte meiosis	0
Osteoclast differentiation	0
Other central metabolism enzymes	0.007481859
Other enzymes	0.027149018
Other signaling pathways	0
Oxidative phosphorylation	0.011818608
PI3K-Akt signaling pathway	0
PPAR signaling pathway	0
Pancreatic secretion	0
Parkinson's disease	0
Pathogenic Escherichia coli infection	0
Pathways in cancer	0
Pentose phosphate metabolism	0.012045806
Peptidases	0.0065305364
Peroxisome	0.00043103404
Phagosome	0.0041914272
Phosphatidylinositol signaling system	0.00048678759
Photosynthesis	0
Photosynthesis - antenna proteins	0
Phototransduction	0
Plant hormone signal transduction	0
Plant-pathogen interaction	0
Protease inhibitors	0
Proteases	0
Proteasome	0.0089100503
Protein digestion and absorption	0
Protein export	0.0051028877
Protein kinases	3.4402084e-05
Protein processing in endoplasmic reticulum	0.0083054968
Proteoglycans in cancer	0
Proximal tubule bicarbonate reclamation	0
Purine metabolism	0.041333618
Pyrimidine metabolism	0.0081817424
Pyruvate metabolism	0.00066957675
RIG-I-like receptor signaling pathway	0
RNA degradation	0.0076743077
RNA polymerase	0.0096022571
RNA transport	0.012589749
Rap1 signaling pathway	0
Ras signaling pathway	0
Regulation of actin cytoskeleton	0.002251948
Regulation of autophagy	0.00034073485
Renal cell carcinoma	0
Renin-angiotensin system	0
Response to viral infection	0
Ribosome	0.080177396
Ribosome biogenesis	0.0023085464
Ribosome biogenesis in eukaryotes	0.0089048747
SNARE interactions in vesicular transport	0.00020890105
SNAREs	0
Salivary secretion	0
Salmonella infection	0
Secretion system	0.00024263706
Spliceosome	0.005913934
Staphylococcus aureus infection	0
Sulfur relay system	0.0042534818
Synaptic vesicle cycle	0
Systemic lupus erythematosus	0
T cell receptor signaling pathway	0
TCA cycle and anaplerotic enzymes	0.0045769587
TGF-beta signaling pathway	0
TNF signaling pathway	0
Tight junction	0
Toll-like receptor signaling pathway	0
Transcription factors	0.0024792648
Transcriptional misregulation in cancer	0
Translation factors	0.098706849
Transport	0.019355828
Tuberculosis	0
Two-component system	3.3434584e-05
Ubiquitin labeling	0.0023248724
Ubiquitin mediated proteolysis	0.003032182
VEGF signaling pathway	5.2298954e-05
Vascular smooth muscle contraction	0
Vasopressin-regulated water reabsorption	0
Vibrio cholerae infection	0
Viral carcinogenesis	0
Vitamin digestion and absorption	0
Wnt signaling pathway	0
mRNA surveillance pathway	0.0013946976
mTOR signaling pathway	0
p53 signaling pathway	0
tRNA loading	0.02729371
