Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	30700000000.0	12225.1450951	1.0745e+13	12225.1450951	350			
121506	19500000.0	7.76515730793	6825000000.0	7.76515730793	350			
12954	433000000.0	172.426313556	1.5155e+11	172.426313556	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	42400000.0	16.8842394798	14840000000.0	16.8842394798	350			
14077	1340000000.0	533.605681673	4.69e+11	533.605681673	350	FabP3	K08752	PPAR signaling pathway
1415	575000000.0	228.972587285	2.0125e+11	228.972587285	350			
10815	1220000000.0	485.82009824	4.27e+11	485.82009824	350			
12955	1390000000.0	553.516341437	4.865e+11	553.516341437	350	CryAb	K09542	Chaperones and folding catalysts
380684	992000000.0	395.027489716	3.472e+11	395.027489716	350	NefH	K04574	Cytoskeleton proteins
226180	4110000000.0	1636.6562326	1.4385e+12	1636.6562326	350	Ina	K07608	Cytoskeleton proteins
18039	7520000000.0	2994.5632285	2.632e+12	2994.5632285	350	NefL	K04572	Cytoskeleton proteins
4151	630000000.0	250.874313026	2.205e+11	250.874313026	350			
Abpg	4394600.0	1.74998770797	1538110000.0	1.74998770797	350			
20617	2720000000.0	1083.13989116	9.52e+11	1083.13989116	350	SncA	K04528	Alzheimer's disease
5354	5220000000.0	2078.67287935	1.827e+12	2078.67287935	350			
1417	34300000.0	13.6587125981	12005000000.0	13.6587125981	350			
Bpifa2	77800000.0	30.9809865927	27230000000.0	30.9809865927	350			
845	9339200.0	3.71899267335	3268720000.0	3.71899267335	350			
21956	34500000.0	13.7383552371	12075000000.0	13.7383552371	350	TnnT2	K12045	Cytoskeleton proteins
10409	5050000000.0	2010.97663616	1.7675e+12	2010.97663616	350			
22349	292000000.0	116.278253021	1.022e+11	116.278253021	350	Vil1	K05761	Cytoskeleton proteins
218038	2860000000.0	1138.8897385	1.001e+12	1138.8897385	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	33700000.0	13.4197846809	11795000000.0	13.4197846809	350	TnnI3	K12044	Cytoskeleton proteins
66473	52700000.0	20.9858353912	18445000000.0	20.9858353912	350	CtrB1	K01310	Peptidases
19752	44800000.0	17.8399511485	15680000000.0	17.8399511485	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	211000000.0	84.0229842038	73850000000.0	84.0229842038	350			
21924	251000000.0	99.9515120149	87850000000.0	99.9515120149	350	TnnC1	K05865	Calcium signaling pathway
342898	2274900.0	0.905895197939	796215000.0	0.905895197939	350			
16204	160000000.0	63.7141112446	56000000000.0	63.7141112446	350	FabP6	K08755	PPAR signaling pathway
5948	83800000.0	33.3702657644	29330000000.0	33.3702657644	350			
22003	66900000.0	26.6404627641	23415000000.0	26.6404627641	350	Tpm1	K10373	Cytoskeleton proteins
22003	1770000000.0	704.837355643	6.195e+11	704.837355643	350	Tpm1	K10373	Cytoskeleton proteins
22003	15300000.0	6.09266188776	5355000000.0	6.09266188776	350	Tpm1	K10373	Cytoskeleton proteins
22003	257000000.0	102.340791187	89950000000.0	102.340791187	350	Tpm1	K10373	Cytoskeleton proteins
22072	13700000.0	5.45552077532	4795000000.0	5.45552077532	350	PrsS2	K01312	Peptidases
374897	6343000.0	2.52586629765	2220050000.0	2.52586629765	350			
