Adherens junction	0
Adipocytokine signaling pathway	0
Aldosterone-regulated sodium reabsorption	0
Alzheimer's disease	0
Amino acid metabolism	0.064418821
Amoebiasis	0
Amyotrophic lateral sclerosis (ALS)	0
Antigen processing and presentation	0
Apoptosis	0
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0
Axon guidance	0
B cell receptor signaling pathway	0
Bacterial chemotaxis	0.00013949327
Bacterial invasion of epithelial cells	0
Bacterial motility proteins	0.00091864379
Bacterial secretion system	0.00052761374
Bacterial toxins	8.4793284e-06
Basal transcription factors	0
Base excision repair	0.00055381653
Bile secretion	0
Biosynthesis of other secondary metabolites	2.8264428e-06
Butanoate metabolism	9.6431578e-05
CAM ligands	0
Calcium signaling pathway	0
Carbohydrate metabolism	0.0059960989
Carbon fixation in photosynthetic organisms	0
Cardiac muscle contraction	0
Cell adhesion molecules (CAMs)	0
Cell cycle	0.0012963397
Cellular antigens	0
Chaperones and folding catalysts	0.037886637
Chemokine signaling pathway	0
Chromosome-related	0.009939103
Cofactor biosynthesis	0.011752515
Collecting duct acid secretion	0
Complement and coagulation cascades	0
Cytokine receptors	0
Cytokine-cytokine receptor interaction	0
Cytokines	0
Cytoskeleton proteins	0.0018425082
Cytosolic DNA-sensing pathway	0
DNA repair and recombination proteins	0.00089766161
DNA replication	8.9947385e-05
DNA replication complex	0.00094901973
DNA replication control	0.0038901829
ECM-receptor interaction	0
Endocrine and other factor-regulated calcium reabsorption	0
Endocytosis	0
Enzyme-linked receptors	0
ErbB signaling pathway	0
Fat digestion and absorption	0
Fc gamma R-mediated phagocytosis	0
Focal adhesion	0
G protein-coupled receptors	0
GTP-binding signaling proteins	0
Gap junction	0
Glutamatergic synapse	0
Glycan binding proteins	0
Glycan metabolism	0.0036617398
Glycolysis	0.035248917
Hedgehog signaling pathway	0
Hemoglobin	0
Hepatitis C	0
Homologous recombination	0.00073287999
Huntington's disease	0
Hypertrophic cardiomyopathy (HCM)	0
Influenza A	0
Insulin signaling pathway	0
Intestinal immune network for IgA production	0
Ion channels	5.4866243e-06
Jak-STAT signaling pathway	0
Leukocyte transendothelial migration	0
Lipid and steroid metabolism	0.022384945
Long-term potentiation	0
Lysosome	8.313067e-07
MAPK signaling pathway	0
Malaria	0
Measles	0
Meiosis	0
Methane metabolism	5.2871106e-05
Mineral absorption	0
Mismatch repair	0.00024440417
NOD-like receptor signaling pathway	0
Neuroactive ligand-receptor interaction	0
Neurotrophin signaling pathway	0
Non-homologous end-joining	0
Not mapped	0.3221917
Notch signaling pathway	0
Nucleotide excision repair	0.00017257927
Olfactory transduction	0
Oocyte meiosis	0
Osteoclast differentiation	0
Other central metabolism enzymes	0.0080041867
Other enzymes	0.030127469
Oxidative phosphorylation	0.017150522
PPAR signaling pathway	0
Pancreatic secretion	0
Parkinson's disease	0
Pathways in cancer	0
Pentose phosphate metabolism	0.0067234424
Peptidases	0.011127705
Peroxisome	8.0304228e-05
Phagosome	0
Phosphatidylinositol signaling system	0.00040534515
Photosynthesis	0
Photosynthesis - antenna proteins	0
Phototransduction	0
Plant hormone signal transduction	0
Plant-pathogen interaction	0
Proteasome	0
Protein digestion and absorption	0
Protein export	0.0041571986
Protein processing in endoplasmic reticulum	0
Proximal tubule bicarbonate reclamation	0
Purine metabolism	0.012234008
Pyrimidine metabolism	0.015446842
Pyruvate metabolism	5.087597e-05
RIG-I-like receptor signaling pathway	0
RNA degradation	0.0037438729
RNA polymerase	0.0062584094
RNA transport	4.5721869e-05
Regulation of actin cytoskeleton	0
Regulation of autophagy	0
Renin-angiotensin system	0
Ribosome	0.21277761
Ribosome biogenesis	0.0018764255
Ribosome biogenesis in eukaryotes	0
SNARE interactions in vesicular transport	0
SNAREs	0
Salivary secretion	0
Secretion system	0.00013902773
Spliceosome	0
Stress response	0.0031597968
Sulfur relay system	0.001927634
Systemic lupus erythematosus	0
T cell receptor signaling pathway	0
TCA cycle and anaplerotic enzymes	0.022142203
TGF-beta signaling pathway	0
Tight junction	0
Toll-like receptor signaling pathway	0
Transcription factors	0.022039986
Translation factors	0.013579728
Transport	0.068001437
Tuberculosis	0
Two-component system	0.0052302825
Ubiquitin labeling	1.7789963e-05
Ubiquitin mediated proteolysis	0
VEGF signaling pathway	0
Vascular smooth muscle contraction	0
Vasopressin-regulated water reabsorption	0
Vibrio cholerae infection	0
Vitamin digestion and absorption	0
Wnt signaling pathway	0
mRNA surveillance pathway	0
mTOR signaling pathway	0
p53 signaling pathway	0
tRNA loading	0.0076496843
