Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	4430000000.0	19758.4073879	1.5505e+12	19758.4073879	350			
121506	677150.0	3.02018184259	237002500.0	3.02018184259	350			
12954	85400000.0	380.895709012	29890000000.0	380.895709012	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	389050.0	1.73521634182	136167500.0	1.73521634182	350			
14077	307000000.0	1369.26209212	1.0745e+11	1369.26209212	350	FabP3	K08752	PPAR signaling pathway
1415	40900000.0	182.419607712	14315000000.0	182.419607712	350			
10815	447000000.0	1993.68128722	1.5645e+11	1993.68128722	350			
12955	446000000.0	1989.22115011	1.561e+11	1989.22115011	350	CryAb	K09542	Chaperones and folding catalysts
380684	184000000.0	820.665227848	64400000000.0	820.665227848	350	NefH	K04574	Cytoskeleton proteins
226180	1280000000.0	5708.97549807	4.48e+11	5708.97549807	350	Ina	K07608	Cytoskeleton proteins
18039	5780000000.0	25779.5924835	2.023e+12	25779.5924835	350	NefL	K04572	Cytoskeleton proteins
4151	141000000.0	628.87933221	49350000000.0	628.87933221	350			
1414	2887700.0	12.8795379264	1010695000.0	12.8795379264	350			
Abpg	2306400.0	10.2868602256	807240000.0	10.2868602256	350			
20617	754000000.0	3362.94337933	2.639e+11	3362.94337933	350	SncA	K04528	Alzheimer's disease
5354	250000000.0	1115.03427697	87500000000.0	1115.03427697	350			
1417	8913200.0	39.7540940699	3119620000.0	39.7540940699	350			
Bpifa2	11000000.0	49.0615081866	3850000000.0	49.0615081866	350			
Try5	750840.0	3.34884934607	262794000.0	3.34884934607	350			
845	2215300.0	9.88054173507	775355000.0	9.88054173507	350			
21956	9003900.0	40.1586285056	3151365000.0	40.1586285056	350	TnnT2	K12045	Cytoskeleton proteins
10409	305000000.0	1360.3418179	1.0675e+11	1360.3418179	350			
22349	24400000.0	108.827345432	8540000000.0	108.827345432	350	Vil1	K05761	Cytoskeleton proteins
218038	468000000.0	2087.34416648	1.638e+11	2087.34416648	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	6670600.0	29.7517905918	2334710000.0	29.7517905918	350	TnnI3	K12044	Cytoskeleton proteins
66473	3912200.0	17.4489483934	1369270000.0	17.4489483934	350	CtrB1	K01310	Peptidases
19752	4373100.0	19.5046255864	1530585000.0	19.5046255864	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	24900000.0	111.057413986	8715000000.0	111.057413986	350			
21924	3349800.0	14.9405672839	1172430000.0	14.9405672839	350	TnnC1	K05865	Calcium signaling pathway
16204	14200000.0	63.3339469318	4970000000.0	63.3339469318	350	FabP6	K08755	PPAR signaling pathway
5948	12300000.0	54.8596864268	4305000000.0	54.8596864268	350			
22003	12900000.0	57.5357686915	4515000000.0	57.5357686915	350	Tpm1	K10373	Cytoskeleton proteins
22003	778000000.0	3469.98666992	2.723e+11	3469.98666992	350	Tpm1	K10373	Cytoskeleton proteins
22003	73900000.0	329.604132272	25865000000.0	329.604132272	350	Tpm1	K10373	Cytoskeleton proteins
22003	208000000.0	927.708518437	72800000000.0	927.708518437	350	Tpm1	K10373	Cytoskeleton proteins
22003	1256300.0	5.60327024862	439705000.0	5.60327024862	350	Tpm1	K10373	Cytoskeleton proteins
22072	9243300.0	41.2263853292	3235155000.0	41.2263853292	350	PrsS2	K01312	Peptidases
374897	1742100.0	7.77000485562	609735000.0	7.77000485562	350			
12716	177000000.0	789.444268093	61950000000.0	789.444268093	350	CkmT1	K00933	Arginine and proline metabolism
5816	101000000.0	450.473847895	35350000000.0	450.473847895	350			
17906	30700000.0	136.926209212	10745000000.0	136.926209212	350	Myl2	K10351	Regulation of actin cytoskeleton
12409	15400000.0	68.6861114612	5390000000.0	68.6861114612	350	Cbr2	K00079	Arachidonic acid metabolism
5334	7196300.0	32.0964846694	2518705000.0	32.0964846694	350			
56727	1796200.0	8.01129827316	628670000.0	8.01129827316	350	MioX	K00469	Ascorbate and aldarate metabolism
55268	956290.0	4.26518451489	334701500.0	4.26518451489	350			
109901	2581200.0	11.5125059028	903420000.0	11.5125059028	350	CelA1	K01326	Peptidases
12613	1937500.0	8.6415156465	678125000.0	8.6415156465	350	Cel	K12298	Steroid biosynthesis
793	158000000.0	704.701663044	55300000000.0	704.701663044	350			
794	271000000.0	1208.69715623	94850000000.0	1208.69715623	350			
1427	1084400.0	4.83657267978	379540000.0	4.83657267978	350			
22227	1415600.0	6.3137700899	495460000.0	6.3137700899	350	Ucp1	K08769	PPAR signaling pathway
109697	7161500.0	31.941271898	2506525000.0	31.941271898	350	Cpa1	K08779	Chaperones and folding catalysts
55948	16500000.0	73.5922622799	5775000000.0	73.5922622799	350	Sfn	K06644	Cell cycle
8857	2877500.0	12.8340445279	1007125000.0	12.8340445279	350			
13706	296930.0	1.32434851144	103925500.0	1.32434851144	350	CelA2a	K01346	Peptidases
7447	715000000.0	3188.99803213	2.5025e+11	3188.99803213	350			
Klk1b26;Egfbp2	456270.0	2.03502675821	159694500.0	2.03502675821	350			
4975	4098500.0	18.2798719366	1434475000.0	18.2798719366	350			
1264	1248500.0	5.56848117918	436975000.0	5.56848117918	350			
1411	16000000.0	71.3621937259	5600000000.0	71.3621937259	350			
7356	18200000.0	81.1744953632	6370000000.0	81.1744953632	350			
16612	8167000.0	36.42593976	2858450000.0	36.42593976	350	Klk1	K01325	Peptidases
14120	4328200.0	19.3043654303	1514870000.0	19.3043654303	350	Fbp2	K03841	Glycolysis / Gluconeogenesis
17897	20400000.0	90.9867970006	7140000000.0	90.9867970006	350	Myl3	K12749	Cytoskeleton proteins
Try4	4433300.0	19.7731258403	1551655000.0	19.7731258403	350			
29818	295100.0	1.31618646053	103285000.0	1.31618646053	350	HspB7	K09546	Chaperones and folding catalysts
107753	8917700.0	39.7741646869	3121195000.0	39.7741646869	350	LgaLs2	K10090	Glycan bindng proteins
140781	2900200.0	12.9352896402	1015070000.0	12.9352896402	350	Myh7	K10352	Cytoskeleton proteins
22004	38700000.0	172.607306075	13545000000.0	172.607306075	350	Tpm2	K10374	Cytoskeleton proteins
22004	9879200.0	44.0625865161	3457720000.0	44.0625865161	350	Tpm2	K10374	Cytoskeleton proteins
1113	8454500.0	37.7082291785	2959075000.0	37.7082291785	350			
Adh6a	3297500.0	14.7073021132	1154125000.0	14.7073021132	350			
6876	58000000.0	258.687952257	20300000000.0	258.687952257	350			
76703	2171500.0	9.68518772974	760025000.0	9.68518772974	350	Cpb1	K01291	Peptidases
18040	5380000000.0	23995.5376403	1.883e+12	23995.5376403	350	NefM	K04573	Cytoskeleton proteins
17888	27300000.0	121.761743045	9555000000.0	121.761743045	350	Myh6	K10352	Cytoskeleton proteins
14580	1530000000.0	6824.00977504	5.355e+11	6824.00977504	350	GfaP	K05640	Cytoskeleton proteins
233335	10900000.0	48.6154944758	3815000000.0	48.6154944758	350	SynM	K10376	Cytoskeleton proteins
18946	2727600.0	12.1654699754	954660000.0	12.1654699754	350	PnlIprp1	K14074	Glycerolipid metabolism
20259	2340800.0	10.4402889421	819280000.0	10.4402889421	350	SciN	K05768	Regulation of actin cytoskeleton
17901	22200000.0	99.0150437947	7770000000.0	99.0150437947	350	Myl1	K05738	Cytoskeleton proteins
17901	422470.0	1.88427412396	147864500.0	1.88427412396	350	Myl1	K05738	Cytoskeleton proteins
10551	5489600.0	24.4843686674	1921360000.0	24.4843686674	350			
29114	453000000.0	2020.44210987	1.5855e+11	2020.44210987	350			
11847	2350600.0	10.4839982858	822710000.0	10.4839982858	350	Arg2	K01476	Arginine and proline metabolism
17287	1448000.0	6.4582785322	506800000.0	6.4582785322	350	Mep1a	K01395	Peptidases
69191	13600000.0	60.657864667	4760000000.0	60.657864667	350	PdiA2	K09581	Chaperones and folding catalysts
200504	1167600.0	5.20765608715	408660000.0	5.20765608715	350			
17907	31000000.0	138.264250344	10850000000.0	138.264250344	350	MylPf	K12758	Regulation of actin cytoskeleton
6345	27200000.0	121.315729334	9520000000.0	121.315729334	350			
18645	231000000.0	1030.29167192	80850000000.0	1030.29167192	350	Pfn2	K05759	Cytokinesis
27295	1844100.0	8.22493884062	645435000.0	8.22493884062	350			
11770	45200000.0	201.598197276	15820000000.0	201.598197276	350	FabP4	K08753	PPAR signaling pathway
69060	2889000.0	12.8853361046	1011150000.0	12.8853361046	350	PnlIp	K14073	Glycerolipid metabolism
68738	2378100.0	10.6066520562	832335000.0	10.6066520562	350	AcsS1	K01895	Glycolysis / Gluconeogenesis
6295	113340.0	0.505511939806	39669000.0	0.505511939806	350			
6623	57100000.0	254.673828859	19985000000.0	254.673828859	350			
