Adherens junction	0.0030228306
Aldosterone-regulated sodium reabsorption	0.00018469316
Alzheimer's disease	0.00059498001
Amino acid metabolism	0.035284808
Amoebiasis	1.4896459e-06
Amyotrophic lateral sclerosis (ALS)	1.83015e-05
Antigen processing and presentation	0.00099701479
Apoptosis	0.0014779282
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.00015537498
Axon guidance	0.003029876
B cell receptor signaling pathway	5.2065428e-06
Bacterial chemotaxis	0
Bacterial invasion of epithelial cells	0.00015387446
Bacterial motility proteins	0
Bacterial toxins	0
Basal transcription factors	6.7184325e-05
Base excision repair	0.0013329275
Bile secretion	1.0977514e-05
Biosynthesis of other secondary metabolites	0.0059449537
Blood proteins	0.034216213
Butanoate metabolism	0.00045702013
C5-Branched dibasic acid metabolism	0
CAM ligands	0.0020319727
Calcium signaling pathway	0.0036013243
Carbohydrate digestion and absorption	0
Carbohydrate metabolism	0.0049259606
Carbon fixation in photosynthetic organisms	2.5972742e-06
Carbon fixation pathways in prokaryotes	0
Cardiac muscle contraction	0.024924142
Cell adhesion molecules (CAMs)	0.00040275578
Cell cycle	0.0088832613
Cellular antigens	0.00024958963
Chaperones and folding catalysts	0.031609604
Chemokine signaling pathway	0.00081504722
Chromosome-related	0.0087501202
Cofactor biosynthesis	0.025034324
Collecting duct acid secretion	7.5299616e-06
Complement and coagulation cascades	0.01419964
Crystallins	0.0028101555
Cytochrome P450	0.00043923088
Cytokine-cytokine receptor interaction	0.001777399
Cytokines	3.9990315e-06
Cytoskeleton proteins	0.059182585
Cytosolic DNA-sensing pathway	4.8158318e-06
DNA repair and recombination proteins	0.00022837903
DNA replication	0.00038012057
DNA replication complex	0
DNA replication control	1.5436867e-05
Dopaminergic synapse	0.00039167688
Dorso-ventral axis formation	8.6668861e-07
ECM-receptor interaction	0.0007816203
Endocrine and other factor-regulated calcium reabsorption	1.9283038e-05
Endocytosis	0.010428417
Enzyme-linked receptors	4.9288662e-06
ErbB signaling pathway	0.0004281928
Fat digestion and absorption	0
Fc gamma R-mediated phagocytosis	0.00054918395
Focal adhesion	0.014266643
FoxO signaling pathway	0.002217746
G protein-coupled receptors	0.00014425237
GABAergic synapse	0
GTP-binding signaling proteins	0.0020293133
Gap junction	5.6444354e-06
Gastric acid secretion	0
Glutamatergic synapse	0
Glycan binding proteins	4.1150486e-05
Glycan metabolism	0.0039280343
Glycolysis	0.029840205
HIF-1 signaling pathway	0.00037014207
Hedgehog signaling pathway	1.6240261e-05
Hematopoietic cell lineage	1.5317857e-06
Hemoglobin	0.10437879
Hepatitis C	1.6877134e-05
