!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	248571.43	67.6322256082	87000000.0	62.0360568257	350	Mbp		Myelin
69187	3914285.7	1065.01319785	1370000000.0	976.889630474	350			
12954	994897.96	270.695482936	195000000.0	139.046334265	196.0	Cryaa	K09541	Crystallins
14077	939849.62	255.717728854	125000000.0	89.1322655542	133.0	Fabp3	K08752	PPAR signaling pathway
12961	302857.14	82.4024805246	106000000.0	75.5841611899	350	Crybb2		Crystallins
12889	61714.286	16.7914490978	21600000.0	15.4020554878	350			
12955	1234285.7	335.828976514	216000000.0	154.020554878	175.0	Cryab	K09542	Crystallins
380684	26238.532	7.13907594229	28600000.0	20.3934623588	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	71428.571	19.4345473603	36000000.0	25.6700924796	504.0	Ina	K07608	Cytoskeleton proteins
18039	237569.06	64.6386604585	129000000.0	91.9844980519	543.0	Nefl	K04572	Cytoskeleton proteins
17189	388571.43	105.723938663	136000000.0	96.975904923	350	Mb		Hemoglobin
12960	43142.857	11.7384666372	15100000.0	10.7671776789	350			
110187	30000.0	8.16250994029	10500000.0	7.48711030655	350			
20617	177857.14	48.3920224401	24900000.0	17.7551472984	140.0	Snca	K04528	Synaptic vesicle cycle
18823	17511.714	4.76465131988	6129099.9	4.37040447916	350			
12962	109142.86	29.6959893221	38200001.0	27.2388210664	350	Crybb3		Crystallins
19194	874285.71	237.878859951	306000000.0	218.195786077	350			
G3UXD0	1037142.9	282.189641025	363000020.0	258.840113431	350			
12373	38571.429	10.4946557541	13500000.0	9.62628467985	350			
21956	105647.84	28.7450514723	31800000.0	22.675248357	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	110571.43	30.0846798829	38700000.0	27.5953494156	350			
22349	2007255.1	546.141323548	1660000000.0	1183.67648656	827.0	Vil1	K05761	Cytoskeleton proteins
218038	17492.711	4.759480914	12000000.0	8.5566974932	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	118957.35	32.3663517282	25100001.0	17.8977596363	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	8060836.5	2193.22193528	2120000000.0	1511.6832238	263.0	Ctrb1	K01310	Pancreatic secretion
19752	9194630.9	2501.70887062	1370000000.0	976.889630474	149.0	RnaSe1	K01168	Other enzymes
11723	53142857.0	14459.3032839	18600000000.0	13262.8811145	350			
21924	245962.73	66.9224409522	39600000.0	28.2371017276	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	788571.43	214.557404533	276000000.0	196.804042344	350			
16204	620312.5	168.776898245	79400000.0	56.61681508	128.0	Fabp6	K08755	PPAR signaling pathway
19660	1331428.6	362.259972743	466000010.0	332.285093117	350			
22003	113732.39	30.9447254636	32299999.0	23.0317767061	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	122535210.0	33339.8289887	34800000000.0	24814.4227303	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	922535.21	251.00676073	262000000.0	186.821228602	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	81690.141	22.2265529312	23200000.0	16.5429484869	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	222535.21	60.5481954563	63200000.0	45.0652734642	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	3963414.6	1078.380369	974999990.0	695.231664192	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
